psraid,sample,lang,state,fips,cregion,usr,llitext,form,sex,q1,intuse,emlocc,eminuse,intmob,act21,act87,act93,act112,act130,look1,look2,loc1a,loc1b,q10a,q10b,cellphn,smart1,smart2,q11a,q11b,q11c,q11d,q11e,q11f,q12,mar,4-Mar,meet,rel1,intdatea,intdateb,intdatec,intdated,intdatee,celldatea,celldateb,breaka,breakb,date1a,date3a,date3b,date9a,date9b,date9c,date9d,rel5,rel6,q13a,q13b,q13c,age,educ2,emplnw,hisp,race,inc,lgbt
200469,2,1,6,06071,4,S, ,2,1,4, , ,1,1,2,1,2,2,2,1,1, ,2, ,2,1,1,3,1,1,1,2,2,1,2,1, , ,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,3,1,1,2,30,3,1,2,9,4,1
200470,2,1,25,25027,1,S, ,2,2,3, , ,1,1,1,1,2,2,2,2,2, ,2, ,2,1,1,3,1,1,1,2,1,1,2,6,2, , ,2,1, , , , , , , ,2,2,2,1,2,2,2, , ,2,1,2,20,3,1,2,2,3,1
200471,2,1,5,05051,3,R, ,1,2,4,1,1, ,2,2,2,2,2,2,1,2, , , ,2,1,1,1,2,1,2,2,2,1, ,5,2, , ,2,2, , , , , , , ,2,2,2,2,2,2,2, , ,2,2,2,68,7,3,2,1,4,1
200474,2,1,40,40109,3,S, ,2,2,4, , ,2,2, , , , , , , , , , ,2,1,2,7,2,2,2,2,2,2, ,3,2, , , , , , , , , , , , ,2,2,8,2,1,2, , ,2,2,2,60,2,6,1,1,99,1
200478,2,1,42,42003,1,U, ,1,2,2,1,1, ,1,1,1,2,2,2,1,1,1, , ,1,1,2,7,2,2,2,2,1,1, ,3, , ,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,38,6,1,2,1,7,1
200481,2,1,39,39025,2,S, ,2,2,1, , ,1,1,1,1,2,2,2,2,2, ,2, ,1,1,1,3,1,1,1,2,1,1,1,2, , ,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,2,3,2,2,2,27,5,1,2,1,3,1
200482,2,1,51,51550,3,S, ,1,1,3,1,1, ,1,2,1,2,2,2,2,2,1, , ,2,1,1,3,1,1,1,2,1,1,1,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,2,1,3,2,1,2,47,2,1,2,1,8,1
200483,2,1,19,19153,2,S, ,2,2,4, , ,1,1,1,1,2,2,2,2,1, ,2, ,2,1,1,3,1,1,1,2,2,1,1,2, , ,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,52,3,2,1,2,2,1
200487,2,2,48,48215,3,S, ,2,2,1, , ,2,2, , , , , , , , , , ,1,1,8,98,2,2,2,2,2,1, ,2, , ,2, , , , , , , , , , ,2,2,2,2,2,2, ,3,2,2,2,48,5,4,1,1,98,1
200492,2,1,34,34007,1,S, ,1,1,1,1,1, ,2,1,1,2,2,2,2,2,2, , ,2,1,2,13,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,2,2,2,3,2,2,2,79,6,3,2,1,99,1
200509,2,1,22,22021,3,R, ,2,1,2, , ,1,1,1,1,2,2,2,2,2, ,2, ,1,1,1,1,1,1,1,2,2,2,2,6,2, , ,2,2, , , , , , , ,2,8,2,1,1,2,1, , ,2,2,2,70,6,3,2,2,6,1
200514,2,1,6,06073,4,S, ,1,2,2,2,2, ,2, , , , , , , , , , ,2,1,2,9,2,2,2,2,2,2, ,1, , ,2, , , , , , , , , , ,2,2,1,1,2,2, ,3,2,2,2,65,5,3,2,1,6,1
200518,2,1,6,06065,4,S, ,1,2,2,1,1, ,1,1,1,1,2,2,1,1,2, , ,1,1,2,3,1,2,1,1,1,1,1,6,2, , ,2,2, , , , , , , ,2,1,1,1,1,2,1, , ,2,2,2,32,6,2,1,2,5,1
200531,2,1,49,49035,4,S, ,2,2,3, , ,1,1,1,1,2,2,2,1,1, ,2, ,1,1,1,3,2,1,1,2,1,1,2,4,2, , ,1,1, , , , , , , ,2,1,2,1,2,1,2, , ,1,1,2,39,2,1,1,8,2,1
200544,2,1,48,48201,3,S, ,1,1,5,1,1, ,1,2,2,2,2,2,2,2, , , ,2,1,1,1,2,1,1,2,1,1,1,6,1,1, ,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1, , ,2,2,2,60,5,1,1,1,5,1
200555,2,1,12,12127,3,U, ,1,2,1,2,2, ,1,2,1,2,2,2,1,2,2, , ,1,1,2,99,2,2,2,2,2,1, ,2, , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,37,3,4,2,1,1,1
200570,2,1,48,48201,3,S, ,2,1,3, , ,2,2, , , , , , , , , , ,2,1,1,98,2,2,2,2,2,2, ,1, , ,2, , , , , , , , , , ,2,2,2,2,1,8, ,3,2,2,2,77,8,3,2,2,8,1
200576,2,1,17,17031,2,U, ,1,1,3,2,2, ,2, , , , , , , , , , ,2,1,2,7,2,2,2,2,2,2, ,9,2, , , , , , , , , , , , ,2,2,2,2,1,9, , ,2,2,2,67,3,6,2,2,99,1
200582,2,1,6,06065,4,S, ,1,1,3,1,2, ,2,1,2,1,2,2,2,1, , , ,2,1,2,8,2,2,2,2,2,2, ,6, , ,2,2,2,2,2,2,1, ,2,2,2,1,1,2,1,2,2,2,3,2,2,2,20,3,1,2,9,5,1
200592,2,1,36,36001,1,S, ,2,2,3, , ,1,1,1,1,1,2,2,2,2, ,2, ,2,1,1,1,1,1,1,2,1,1,2,6,2, , ,2,2, , , , , , , ,1,1,1,1,1,2,2, , ,2,2,2,37,8,1,2,1,5,1
200595,2,1,20,20161,2,R, ,2,2,5, , ,1,2,1,2,1,2,2,1,2, , , ,2,1,2,7,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,1,2,2,2,2,2,2,3,2,2,2,61,3,1,2,1,8,1
200596,2,1,45,45045,3,S, ,2,1,2, , ,1,1,1,1,1,2,2,1,1, ,2, ,1,1,1,1,1,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,1,2,2,2,1,2,1,3,2,2,2,69,8,3,2,1,9,1
200599,2,2,48,48061,3,S, ,2,1,2, , ,1,2,2,1,2,2,2,1,1, ,2, ,2,1,8,3,1,2,2,2,1,1,1,1, , ,2,2,2, , , , , , , ,2,1,2,2,2,1,2,2,3,2,2,2,43,3,1,1,4,2,1
200609,2,1,18,18065,2,R, ,1,1,3,1,1, ,1,2,1,1,1,2,1,2,2, , ,1,1,1,3,1,1,1,2,1,1,1,3,1,2, ,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2, , ,2,1,2,47,4,1,2,1,4,2
200617,2,1,42,42089,1,R, ,1,1,9,2,2, ,2, , , , , , , , , , ,2,1,2,7,2,2,2,2,2,2, ,4, , ,2, , , , , , , , , , ,2,2,1,8,1,8, ,3,2,2,2,70,3,3,2,2,99,1
200618,2,1,29,29510,2,U, ,2,2,4, , ,1,1,1,1,2,1,2,1,1, ,2, ,2,1,8,3,1,1,1,2,1,1,1,6,2, , ,1,1, , , , , , , ,2,2,2,1,1,2,1, , ,1,1,1,22,3,2,2,2,2,1
200622,2,1,48,48309,3,U, ,1,1,2,1,1, ,1,1,1,2,2,8,2,2,2, , ,2,1,1,1,1,1,1,2,1,1,1,1, , ,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,3,2,2,2,26,4,5,2,1,5,1
200624,2,1,37,37067,3,U, ,1,1,3,2,2, ,2, , , , , , , , , , ,2,1,2,7,2,2,2,2,2,2, ,1, , ,2, , , , , , , , , , ,1,2,9,2,9,1, ,3,9,2,2,80,3,5,2,1,4,1
200626,2,1,18,18141,2,U, ,1,1,2,1,1, ,1,2,2,2,2,2,1,2, , , ,2,1,1,1,2,2,1,2,2,1,2,6,2, , ,1,2, , , , , , , ,1,2,2,1,1,2,1, , ,2,2,2,28,6,1,2,1,5,2
200633,2,1,49,49035,4,S, ,2,2,3, , ,1,1,1,1,2,2,2,1,8, ,1, ,2,1,1,3,1,1,1,2,2,1,2,1, , ,2,1,1,8,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,23,4,2,2,1,4,1
200635,2,1,13,13067,3,S, ,1,2,2,1,1, ,1,1,1,2,2,8,2,2,2, , ,1,1,1,1,1,1,1,2,2,1,2,3,8, , ,1,2, , , , , , , ,1,1,1,1,1,2,2, , ,2,2,2,46,8,1,2,1,6,1
200639,2,1,13,13095,3,U, ,1,1,4,1,2, ,2,2,1,2,2,2,1,1,2, , ,2,1,2,12,2,2,2,2,2,1, ,6, , ,2,2,1,2,1,2,1,2,1,1,2,2,2,1,2,1,8,1,2,1,1,2,21,3,4,2,2,1,1
200645,2,1,25,25017,1,U, ,2,1,1, , ,1,2,1,2,1,2,2,1,1, , , ,2,1,2,13,2,2,2,2,2,1, ,5,2, , ,1,2, , , , , , , ,2,2,1,1,1,2,8, , ,2,2,2,70,5,1,2,1,9,1
200646,2,1,18,18019,2,S, ,1,1,4,1,1, ,1,2,2,2,2,2,2,2, , , ,1,1,2,8,2,2,2,2,2,1, ,3, , ,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,3,2,1,2,51,3,1,2,1,6,1
200647,2,1,12,12086,3,U, ,2,2,2, , ,1,1,1,1,2,2,2,1,1, ,2, ,1,1,1,3,2,2,1,2,2,1,2,6,2, , ,1,2, , , , , , , ,2,2,2,1,1,2,1, , ,2,2,2,25,3,4,2,2,1,1
200663,2,1,12,12101,3,S, ,1,1,3,1,1, ,2,2,1,2,2,2,2,2,2, , ,1,1,1,1,2,2,2,1,2,1, ,1, , ,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,41,8,1,2,1,5,1
200670,2,1,36,36055,1,S, ,2,1,4, , ,1,1,1,1,2,2,2,2,2, ,1, ,2,1,1,3,1,1,1,2,2,1,2,6,9, , ,2,2, , , , , , , ,2,1,2,1,1,2,2, , ,2,2,2,66,3,3,2,1,7,2
200674,2,1,12,12081,3,S, ,1,2,1,1,1, ,2,2,2,2,2,2,2,2, , , ,2,1,2,11,2,2,1,2,2,1,2,5,2, , ,2,2, , , , , , , ,2,2,2,2,2,1,1, , ,2,2,2,54,5,3,2,2,3,4
200680,2,1,13,13089,3,S, ,1,2,3,1,1, ,1,1,1,2,2,2,2,2,2, , ,2,1,1,3,1,1,1,2,2,1,3,6,2, , ,1,2, , , , , , , ,2,2,2,1,2,2,2, , ,2,2,2,29,8,1,2,2,5,1
200692,2,1,15,15001,4,R, ,2,2,2, , ,1,2,2,2,2,2,8,1,2, , , ,2,1,2,12,2,2,2,2,2,1, ,9,9, , ,2,2, , , , , , , ,2,2,2,2,9,2,2, , ,2,2,2,99,6,3,2,1,99,1
200710,2,1,6,06075,4,U, ,2,1,4, , ,1,1,1,1,2,2,2,1,1, ,1, ,2,1,1,1,1,1,1,1,1,1,2,6, , ,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,50,6,2,2,1,3,2
200716,2,1,48,48439,3,S, ,2,1,3, , ,1,1,1,1,2,1,2,1,2, ,2, ,2,1,1,3,1,1,1,1,1,1,2,6,2, , ,2,1, , , , , , , ,2,2,2,1,2,2,2, , ,1,1,2,40,4,1,2,2,6,1
200720,2,1,49,49035,4,S, ,1,1,2,1,1, ,1,1,1,1,1,2,1,2,2, , ,2,1,1,3,1,1,1,1,1,1,2,1, , ,2,2,1, , , , , , , ,2,1,1,1,1,2,2,1,2,9,9,2,46,8,1,2,1,7,1
200731,2,1,29,29510,2,U, ,1,1,3,2,2, ,2, , , , , , , , , , ,2,1,8,7,2,2,2,2,2,2, ,2, , ,2, , , , , , , , , , ,2,2,2,2,2,2, ,3,2,2,2,60,3,3,2,2,1,1
200736,2,1,19,19155,2,S, ,1,1,4,1,2, ,1,2,1,2,2,2,1,1,1, , ,2,1,1,6,2,1,1,2,1,1,1,6,1,1, ,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1, , ,2,1,2,19,3,2,2,2,98,1
200737,2,1,6,06037,4,U, ,1,1,3,1,1, ,2,1,1,1,2,2,2,2,8, , ,1,1,2,4,1,2,2,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,2,2,1,3,2,2,2,57,2,1,1,1,6,1
200738,2,1,6,06023,4,R, ,2,1,1, , ,1,2,1,2,1,2,2,1,1, , , ,2,1,2,7,2,2,2,2,2,1, ,6, , ,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,20,4,2,2,1,4,1
200741,2,1,6,06037,4,U, ,1,2,1,1,1, ,1,1,1,1,1,2,2,2,1, , ,1,1,1,1,1,1,1,1,1,1,1,2, , ,2,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2,1,3,2,1,2,24,5,1,1,1,7,1
200744,2,1,53,53063,4,S, ,1,1,5,2,2, ,1,2,1,1,2,2,1,1,1, , ,2,1,2,1,2,1,1,1,1,1,1,6,1,2, ,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1, , ,2,2,2,45,2,2,2,1,4,2
200747,2,1,6,06073,4,S, ,1,2,3,1,1, ,1,2,1,2,2,8,1,2,1, , ,1,1,1,3,1,1,1,2,1,1,2,5, , ,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,3,2,2,2,50,8,3,2,2,4,1
200762,2,1,39,39155,2,U, ,2,2,4, , ,2,2, , , , , , , , , , ,2,1,2,9,2,2,2,2,2,2, ,2, , ,2, , , , , ,2, ,2,2, ,1,1,1,1,2,2, ,3,2,2,2,55,2,4,2,1,3,1
200763,2,1,13,13251,3,R, ,1,1,3,1,2, ,1,1,1,8,2,2,2,2,1, , ,2,1,1,1,2,1,1,2,1,1,1,1, , ,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,3,2,2,2,46,3,5,2,1,2,1
200772,2,1,51,51700,3,U, ,2,1,2, , ,1,1,1,1,2,2,2,2,2, ,2, ,2,1,1,3,1,1,1,2,2,1,2,1, , ,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,99,8,2,2,1,99,1
200774,2,1,51,51153,3,S, ,2,1,1, , ,1,1,1,1,2,2,2,1,1, ,2, ,2,1,1,3,1,2,2,2,2,1,2,6,1,2, ,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2, , ,2,2,2,24,6,1,2,1,3,1
200775,2,1,13,13067,3,S, ,1,2,3,1,1, ,1,2,1,2,1,2,1,2,2, , ,1,1,1,1,1,1,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,1,2,2,8,2,2,1,3,2,2,2,99,8,1,2,1,99,1
200778,2,1,42,42081,1,U, ,1,2,3,1,1, ,2,1,1,2,2,2,2,1,8, , ,2,1,2,12,2,2,2,2,2,1, ,4,1,2, ,2,1,2,2,2,1,1,2,1,1,2,2,1,1,1,2, , ,2,1,2,46,3,6,2,1,2,3
200783,2,1,25,25027,1,S, ,2,1,2, , ,1,1,2,2,2,2,2,2,2, , , ,2,1,2,7,2,2,2,2,2,1, ,6,2, , ,2,2, , , , , , , ,2,2,2,2,2,1,8, , ,2,2,2,23,3,4,2,2,1,1
200785,2,1,38,38035,2,U, ,2,1,1, , ,1,2,2,2,2,2,8,2,2, , , ,2,1,2,8,2,2,2,2,2,2, ,3,2, , ,2,2, , , , , , , ,2,2,2,2,1,2,1, , ,2,2,2,60,3,1,2,1,6,1
200794,2,1,29,29037,2,S, ,2,1,3, , ,1,1,1,2,2,2,2,1,2, , , ,2,1,1,3,1,1,1,2,1,1,3,6, , ,2,2,2,2,2,2,1,2,2,2,1,1,2,1,8,1,2,2,3,2,1,2,29,5,1,2,1,6,1
200802,2,1,39,39155,2,U, ,1,1,4,1,1, ,1,2,1,2,2,2,1,2,2, , ,2,1,1,3,1,1,1,2,1,1,2,6, , ,2,1,2,1,1,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,28,4,1,2,1,4,1
200805,2,1,51,51810,3,U, ,1,1,3,1,1, ,2,1,1,2,2,2,2,2,2, , ,1,1,2,8,2,2,1,2,2,1,2,6,2, , ,2,2, , , , , , , ,1,2,2,1,1,2,1, , ,2,2,2,41,6,1,1,2,6,2
200806,2,1,55,55121,2,R, ,1,1,3,2,2, ,2, , , , , , , , , , ,2,1,2,7,2,2,2,2,2,2, ,3,2, , , , , , , , , , , , ,2,2,1,1,2,2, , ,2,2,2,57,3,1,2,1,6,1
200813,2,1,42,42003,1,U, ,2,2,2, , ,1,1,2,2,2,2,2,2,2, , , ,2,1,2,7,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,2,2,2,3,2,2,2,68,7,3,2,1,6,1
200823,2,1,36,36033,1,R, ,2,2,1, , ,1,1,1,1,1,2,2,1,2, ,1, ,1,1,1,1,1,1,1,1,1,1,2,2, , ,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,20,7,1,2,1,8,1
200828,2,1,42,42043,1,U, ,1,1,2,1,1, ,2,2,1,2,2,2,2,2,2, , ,2,1,2,7,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,1,1,1,3,2,2,2,82,8,3,9,1,99,1
200830,2,1,42,42101,1,U, ,1,1,2,1,1, ,1,1,1,1,1,2,1,2,1, , ,2,1,1,3,1,1,1,1,1,1,1,6,2, , ,2,1, , , , , , , ,2,2,2,1,1,2,2, , ,2,1,2,19,3,2,1,2,5,1
200832,2,1,39,39153,2,S, ,1,2,3,1,1, ,2,1,2,2,2,2,1,2, , , ,2,1,2,8,2,2,2,2,1,1, ,6,1,2, ,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2, , ,1,1,2,29,5,1,2,1,4,1
200835,2,1,45,45003,3,S, ,1,2,2,1,1, ,1,2,1,2,2,2,1,2,1, , ,2,1,8,6,2,2,1,2,1,1,2,3, , ,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,3,1,1,2,53,3,1,2,2,4,1
200842,2,1,4,04013,4,U, ,2,2,1, , ,1,1,1,1,1,1,2,1,2, ,2, ,1,1,1,3,1,1,1,2,1,1,1,6,2, , ,2,2, , , , , , , ,2,2,2,1,2,2,2, , ,2,2,2,19,4,2,2,2,6,1
200848,2,1,42,42081,1,U, ,1,2,3,1,1, ,2,2,1,2,2,2,1,2,2, , ,2,1,2,7,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,1,1,1,3,2,2,2,62,3,3,2,1,2,1
200855,2,2,41,41029,4,U, ,2,2,4, , ,2,2, , , , , , , , , , ,2,1,2,98,2,2,2,2,2,1, ,1, , ,2, , , , , , , , , , ,2,2,2,2,1,1, ,2,2,2,2,33,1,4,1,8,98,1
200857,2,1,4,04013,4,U, ,2,1,3, , ,1,1,1,1,1,2,2,2,2, ,1, ,2,1,1,3,1,1,1,2,1,1,2,6,2, , ,2,2, , , , , , , ,2,2,2,2,2,8,2, , ,2,2,2,22,6,2,2,1,7,1
200859,2,1,36,36119,1,S, ,2,1,3, , ,1,1,1,1,1,1,2,1,1, ,1, ,2,1,1,1,1,1,1,1,1,1,1,6,1,1, ,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1, , ,1,1,1,24,8,1,2,1,6,1
200862,2,1,12,12069,3,S, ,2,1,4, , ,1,1,1,1,1,2,8,1,1, ,2, ,1,1,1,1,1,2,1,2,1,1,2,1, , ,2,2,2,2,2,2,2,2,2,2,2,2,2,8,1,8,1,1,3,2,2,2,29,6,2,1,1,3,1
200867,2,1,37,37061,3,R, ,2,1,3, , ,1,1,1,1,2,2,2,1,2, ,2, ,1,1,2,2,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,1,1,1,2,3,2,2,2,61,3,1,2,1,6,1
200870,2,1,42,42083,1,R, ,2,1,4, , ,2,2, , , , , , , , , , ,2,1,2,6,2,2,2,2,2,2, ,3,2, , , , , , , , , , , , ,2,2,1,2,2,8, , ,2,2,2,63,5,3,2,1,3,1
200876,2,1,45,45075,3,R, ,1,1,3,1,2, ,2,2,2,2,2,2,2,2, , , ,2,1,8,7,2,2,2,2,2,2, ,3,2, , ,2,2, , , , , , , ,2,2,2,8,2,1,1, , ,2,2,2,65,6,3,2,2,4,1
200878,2,1,13,13057,3,S, ,2,2,3, , ,1,1,1,1,1,2,2,2,2, ,2, ,1,1,1,1,1,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,2,1,1,8,2,8,1,3,2,2,2,40,6,1,2,1,7,1
200879,2,1,26,26161,2,U, ,1,2,2,1,1, ,1,1,1,2,1,1,1,1,2, , ,2,1,1,3,1,1,1,2,1,1,3,1, , ,2,1,2, , , , , , , ,2,1,1,1,8,2,2,1,3,2,2,2,35,6,1,2,1,5,1
200880,2,1,39,39095,2,U, ,1,2,4,1,2, ,1,2,1,2,2,2,1,2,2, , ,2,1,1,3,1,1,1,2,1,1,1,6,2, , ,1,2, , , , , , , ,2,2,2,2,2,1,1, , ,2,2,2,27,3,2,2,2,2,1
200886,2,1,41,41029,4,U, ,1,2,4,1,1, ,2,2,2,2,2,2,2,2, , , ,2,1,2,7,2,2,2,2,2,2, ,6,2, , ,2,2, , , , , , , ,2,2,2,2,2,2,8, , ,2,2,2,70,4,3,2,1,2,2
200888,2,1,34,34005,1,S, ,2,1,2, , ,1,1,1,1,2,2,2,2,2, ,2, ,1,1,1,3,1,2,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,1,2,3,2,1,2,50,5,1,2,1,9,1
200896,2,1,48,48113,3,U, ,2,2,3, , ,1,1,1,1,1,2,2,1,1, ,1, ,1,1,1,1,1,1,1,1,1,1,1,1, , ,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,36,5,1,2,2,6,1
200898,2,2,48,48061,3,S, ,2,2,1, , ,1,1,1,1,9,2,2,2,2, ,8, ,2,1,2,98,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,1,2,1,3,2,2,2,44,3,4,1,1,2,8
200901,2,1,48,48113,3,U, ,2,1,2, , ,1,1,1,1,1,2,2,1,1, ,1, ,2,1,1,3,1,1,1,1,1,1,1,6, , ,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,39,8,1,2,1,7,1
200903,2,1,29,29095,2,S, ,1,1,2,1,1, ,2,1,2,2,2,2,2,2, , , ,2,1,2,2,1,2,2,2,2,2,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,2,1,3,2,2,2,59,4,1,2,1,99,1
200907,2,1,48,48139,3,S, ,2,1,3, , ,1,1,2,1,1,1,2,1,1, ,2, ,2,1,1,1,1,1,1,1,1,1,1,5, , ,2,1,1,1,2,2,1,2,2,2,8,1,1,2,2,1,2,2,1,2,2,2,22,1,4,2,3,9,2
200909,2,1,48,48201,3,S, ,2,2,3, , ,1,1,2,1,2,2,2,1,2, ,2, ,2,1,8,1,1,1,1,2,1,1,1,2, , ,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,24,3,4,1,4,3,1
200910,2,2,6,06065,4,S, ,2,2,3, , ,1,1,1,1,2,2,2,2,1, ,1, ,2,1,1,3,1,2,1,2,2,1,1,5, , ,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,55,2,1,1,2,3,1
200915,2,1,8,08041,4,U, ,2,2,2, , ,1,1,1,1,2,2,2,1,1, ,2, ,1,1,1,3,1,1,1,1,1,1,3,6, , ,2,1,2,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,3,2,1,2,19,3,2,2,1,3,1
200917,2,1,4,04013,4,U, ,2,2,3, , ,2,2, , , , , , , , , , ,2,1,2,8,2,2,2,2,2,2, ,5, , ,2, , , , , ,2, ,2,1, ,2,2,2,2,1,1, ,3,2,2,2,71,4,3,2,1,1,1
200918,2,1,6,06067,4,S, ,2,1,3, , ,1,2,1,1,2,2,1,1,1, ,2, ,2,1,2,8,2,2,2,2,1,1, ,2, , ,2,1,1,1,2,2,8,2,2,2,2,1,2,1,2,2,2,2,3,2,2,2,23,4,1,2,1,6,1
200920,2,1,38,38043,2,R, ,1,2,2,1,1, ,1,1,1,2,1,2,2,2,2, , ,2,1,1,3,1,1,1,1,1,1,3,1, , ,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,3,2,2,2,22,3,4,2,1,3,1
200928,2,1,8,08013,4,U, ,1,1,1,1,1, ,1,1,1,1,1,2,1,1,2, , ,1,1,1,1,1,1,1,1,1,1,2,1, , ,2,2,2, , , , , , , ,2,1,1,1,8,2,2,1,2,2,1,2,45,8,1,2,1,9,1
200943,2,1,47,47037,3,U, ,2,1,1, , ,1,1,1,1,1,1,2,2,2, ,1, ,1,1,1,1,1,1,1,1,1,1,2,6,2, , ,2,1, , , , , , , ,2,2,2,2,1,2,2, , ,2,1,2,25,8,1,2,3,7,1
200946,2,1,18,18157,2,R, ,1,1,3,1,2, ,2,2,2,2,2,2,2,2, , , ,2,1,2,7,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,2,2,3,2,2,2,58,6,1,2,1,7,1
200953,2,1,34,34035,1,S, ,2,1,2, , ,1,1,2,1,1,1,2,2,1, ,2, ,1,1,1,3,1,1,1,1,1,1,1,6,2, , ,2,2, , , , , , , ,2,2,2,2,2,1,1, , ,2,2,2,21,3,2,2,1,99,1
200955,2,1,34,34039,1,S, ,2,1,4, , ,1,1,1,1,1,1,2,2,2, ,1, ,1,1,2,7,1,1,1,2,1,1,2,6, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,1,2,3,2,2,2,37,3,4,2,2,2,1
200966,2,1,39,39061,2,S, ,2,2,4, , ,1,2,1,2,2,2,2,1,1, , , ,2,1,1,3,2,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,2,2,2,2,3,2,2,2,58,4,4,2,2,5,1
200969,2,1,48,48453,3,U, ,1,2,2,1,1, ,2,1,1,1,2,1,2,1,2, , ,2,1,2,11,2,2,2,2,2,1, ,6,2, , ,2,2, , , , , , , ,2,2,2,2,8,1,2, , ,2,2,2,20,4,2,2,1,2,1
200970,2,1,18,18079,2,R, ,1,1,4,1,1, ,1,1,1,2,2,2,1,2,2, , ,1,1,1,1,1,2,1,2,1,1,2,1, , ,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,25,4,1,2,1,4,1
200972,2,1,47,47175,3,R, ,2,1,3, , ,1,2,2,2,2,2,2,2,2, , , ,2,1,2,8,2,2,2,2,2,2, ,1, , ,2,1,2, , , , , , , ,2,2,1,8,8,2,2,1,3,2,2,2,73,8,1,2,1,6,1
200974,2,1,36,36027,1,S, ,2,1,3, , ,1,1,2,2,2,2,2,1,2, , , ,1,1,2,7,2,2,2,2,2,1, ,2, , ,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,3,2,1,2,26,2,1,2,9,6,1
200979,2,1,20,20009,2,R, ,1,1,2,1,1, ,1,1,1,2,2,2,2,2,2, , ,2,1,2,3,1,1,1,1,1,1,2,3,2, , ,2,2, , , , , , , ,1,1,1,1,1,2,2, , ,2,2,2,68,8,3,2,1,5,1
200982,2,1,24,24027,3,S, ,1,1,3,1,1, ,2,2,2,2,2,2,2,2, , , ,2,1,2,14,2,2,2,2,1,2, ,3,2, , ,2,2, , , , , , , ,2,2,2,1,1,2,2, , ,2,2,2,70,8,3,2,1,3,1
